,Unnamed: 0,BrandName,Deatils,Sizes,MRP,SellPrice,Discount,Category
5402,20,campus sutra,solid crepe one shoulder womens dress - yellow,"Size:Large,Medium,Small,X-Large",Nan,1999,No Discount,Westernwear-Women
5403,21,zink z,typographic cotton round neck womens t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small",Nan,1299,No Discount,Westernwear-Women
5404,22,Nan,Nan,Nan,Nan,Nan,No Discount,Westernwear-Women
5405,23,kraus,checks skinny rayon blend womens casual wear trousers - black,"Size:28,30,32,34,36","Rs
1595",1116,30% off,Westernwear-Women
5406,24,dolce crudo,womens skinny fit know your worth denim jeans - blue,"Size:26,28,30,32,34","Rs
2449",979,60% off,Westernwear-Women
5407,25,109f,womens round neck embroidered top - black,"Size:Large,Medium,Small,X-Large,XX-Large,XXX-Large","Rs
2499",999,60% off,Westernwear-Women
5408,0,dolce crudo,womens buy me chocolates colour block jacket - multi,Size:X-Small,"Rs
2499",749,70% off,Westernwear-Women
5409,1,allen solly,womens reusable protective face mask - pack of 4 - multi,Nan,Nan,449,No Discount,Westernwear-Women
5410,2,allen solly,solid viscose regular neck womens top - off white,Size:Large,"Rs
1699",1019,40% off,Westernwear-Women
5411,3,lovegen,womens mao collar printed bomber jacket - print,"Size:Medium,Small,X-Large","Rs
1999",599,70% off,Westernwear-Women
5412,4,allen solly,solid rayon womens formal wear blazer - black,"Size:Large,X-Small","Rs
3999",2399,40% off,Westernwear-Women
5413,5,life,womens regular fit checks casual top - blue,"Size:Small,X-Small","Rs
999",499,50% off,Westernwear-Women
5414,6,jealous 21,super skinny fit ankle length denim womens jeans - black,"Size:26,28,30,32,34,36",Nan,2499,No Discount,Westernwear-Women
5415,7,life,printed cotton round neck womens regular fit t-shirt - white,"Size:Large,Medium,Small,X-Large,X-Small","Rs
599",299,50% off,Westernwear-Women
5416,8,allen solly,prints polyester round neck womens regular top - maroon,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1499",899,40% off,Westernwear-Women
5417,9,forever new,flared fit calf length polyester womens casual skirt - blue,"Size:6,8,10,12,14",Nan,4400,No Discount,Westernwear-Women
5418,10,and,solid cotton round neck womens fit and flare top - pink,"Size:6,8","Rs
1299",649,50% off,Westernwear-Women
5419,11,life,printed polyester blend round neck womens regular t-shirt - red,"Size:Large,Medium,Small,X-Large,X-Small","Rs
999",499,50% off,Westernwear-Women
5420,12,latin quarters,dyed shirt collar rayon womens regular dress - green,"Size:S,X-Small","Rs
2450",799,67% off,Westernwear-Women
5421,13,life,solid viscose womens regular fit top - mustard,"Size:Large,Medium,Small,X-Large,X-Small","Rs
899",449,50% off,Westernwear-Women
5422,14,allen solly,regular fit regular length cotton blend womens jeans - navy,Size:26,"Rs
2299",1379,40% off,Westernwear-Women
5423,15,adidas,solid polyester round neck womens t-shirt - red,"Size:Large,Medium,Small,X-Small","Rs
1599",1119,30% off,Westernwear-Women
5424,16,and,solid round neck viscose womens straight top - yellow,"Size:6,8,10,12,14,16","Rs
1699",1359,20% off,Westernwear-Women
5425,17,vero moda,textured cotton blend round neck womens top - yellow,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1999",1399,30% off,Westernwear-Women
5426,18,life,checks collared neck rayon womens casual shirt - mustard,"Size:Large,Medium,Small,X-Small","Rs
699",349,50% off,Westernwear-Women
5427,19,spykar,regular fit cotton womens casual wear shorts - mid blue,"Size:26,28,30,32,34,36","Rs
1899",1329,30% off,Westernwear-Women
5428,20,life,solid polyester blend ankle length womens active wear tights - blush,"Size:28,30,32,34,36","Rs
999",499,50% off,Westernwear-Women
5429,21,stop,solid polyester round neck womens regular fit top - navy,"Size:Large,Small,X-Large,X-Small,XX-Large","Rs
999",499,50% off,Westernwear-Women
5430,22,Nan,Nan,Nan,Nan,Nan,No Discount,Westernwear-Women
5431,23,kraus,skinny fit full length cotton blend womens jeans - light blue,Size:34,"Rs
1595",797,50% off,Westernwear-Women
5432,24,and,solid sleeveless linen womens full length jumpsuit - black mix,"Size:8,10,12","Rs
3499",2274,35% off,Westernwear-Women
5433,25,only,all over print polyester v neck womens t-shirt - pink,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1999",1399,30% off,Westernwear-Women
5434,0,stop,womens 2 ply anti microbial reusable protective fashion mask- pack of 5 - multi,Nan,"Rs
399",199,50% off,Westernwear-Women
5435,1,zink london,solid polyester tie up neck womens tiered top - red,"Size:Large,Medium","Rs
1599",499,69% off,Westernwear-Women
5436,2,latin quarters,dyed v-neck viscose blend womens regular blouse - peach,"Size:S,M,L,XL,XX-Large","Rs
1450",725,50% off,Westernwear-Women
5437,3,zink london,solid rayon blend womens regular top - navy,"Size:Large,Medium,X-Large","Rs
1599",639,60% off,Westernwear-Women
5438,4,zink london,printed cotton u neck womens dress - orange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
2699",1619,40% off,Westernwear-Women
5439,5,zink london,womens off shoulder neck dot pattern top - mustard,"Size:X-Large,X-Small,XX-Large","Rs
1399",499,64% off,Westernwear-Women
5440,6,latin quarters,solid nylon blend womens regular dress - black,"Size:S,L","Rs
2699",1889,30% off,Westernwear-Women
5441,7,zink london,printed rayon collar neck womens casual wear dresses - black,"Size:Large,Medium,Small,X-Small","Rs
2299",919,60% off,Westernwear-Women
5442,8,fratini,solid regular neck acrylic womens cardigan - pink,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
1699",849,50% off,Westernwear-Women
5443,9,reebok,solid cotton round neck womens regular fit t-shirt - blue,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1399",699,50% off,Westernwear-Women
5444,10,life,printed cotton blend round neck womens regular t-shirt - grey melange,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
399",199,50% off,Westernwear-Women
5445,11,cover story,solid polyester v-neck women wrap women top - blue,Size:X-Small,"Rs
1990",1194,40% off,Westernwear-Women
5446,12,madame,printed cotton round neck womens top - white,"Size:Large,Medium,Small,X-Large","Rs
1199",839,30% off,Westernwear-Women
5447,13,cover story,solid linen v-neck women regular women t-shirt - green,"Size:Medium,Small,X-Small","Rs
1290",690,47% off,Westernwear-Women
5448,14,global desi,womens a-line applique solid casual wear trousers - off white,Size:Medium,"Rs
1499",899,40% off,Westernwear-Women
5449,15,marie claire,regular fit above knee viscose rayon womens casual shorts - blue,"Size:28,30,32","Rs
1199",599,50% off,Westernwear-Women
5450,16,cover story,printed cotton blend v-neck women regular women top - yellow,"Size:Medium,X-Small","Rs
1990",1194,40% off,Westernwear-Women
5451,17,rare,solid regular fit polyester womens casual trousers - yellow,"Size:28,30,32,34","Rs
1999",699,65% off,Westernwear-Women
5452,18,marie claire,solid square neck cotton womens a-line dress - black,"Size:Large,Medium","Rs
2290",1145,50% off,Westernwear-Women
5453,19,faballey,floral round neck lace womens regular top - red,Size:Small,"Rs
1600",800,50% off,Westernwear-Women
5454,20,faballey,printed round neck georgette womens a-line dress - maroon,Size:Small,"Rs
2100",1050,50% off,Westernwear-Women
5455,21,crimsoune club,womens slim fit printed shirt - red,"Size:Large,X-Large,XXX-Large","Rs
1299",649,50% off,Westernwear-Women
5456,22,Nan,Nan,Nan,Nan,Nan,No Discount,Westernwear-Women
5457,23,sera,regular fit midi length viscose womens casual skirt - navy,"Size:Medium,Small","Rs
1594",637,60% off,Westernwear-Women
5458,24,is.u,womens navy sleeveless frill top - navy,"Size:Large,Medium,X-Large","Rs
1890",945,50% off,Westernwear-Women
5459,25,is.u,womens black short sleeve t-shirt - black,"Size:Large,Medium,Small","Rs
990",297,70% off,Westernwear-Women
5460,0,faballey,embellished square neck georgette womens longline dress - pink,Size:X-Large,"Rs
2800",1400,50% off,Westernwear-Women
5461,1,faballey,solid polyester blend regular fit womens flared trousers - pink,"Size:Medium,Small,X-Small","Rs
2200",1760,20% off,Westernwear-Women
5462,2,sera,womens regular fit printed round neck fit and flare jumpsuit - purple,Size:Small,"Rs
1294",517,60% off,Westernwear-Women
5463,3,latin quarters,solid acrylic round neck womens sweater - peach,"Size:S,M,L","Rs
2299",1609,30% off,Westernwear-Women
5464,4,iti,womens solid sleeveless boat neck fit and flare maxi dress - blue,"Size:Medium,X-Small",Nan,2999,No Discount,Westernwear-Women
5465,5,zink z,textured polyester cotton tie up neck� womens dress - blue,"Size:Large,Medium,Small,X-Large,X-Small",Nan,2799,No Discount,Westernwear-Women
5466,6,life,solid cotton square neck womens regular fit top - red,"Size:Large,Medium,Small,X-Large,X-Small","Rs
699",349,50% off,Westernwear-Women
5467,7,sera,solid round neck polyester womens regular dress - orange,"Size:Medium,Small,X-Large","Rs
2498",999,60% off,Westernwear-Women
5468,8,enamor,solid cotton lycra relaxed fit womens athleisure t-shirt - green,"Size:XL,Large,Medium,Small,XX-Large",Nan,899,No Discount,Westernwear-Women
5469,9,vero moda,printed boat neck viscose womens top - lemon,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1799",1439,20% off,Westernwear-Women
5470,10,life,printed cotton round neck womens regular t-shirt - off white,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
399",199,50% off,Westernwear-Women
5471,11,and,stripes cotton square neck womens top - blue,"Size:8,10,12,14,16,18",Nan,2299,No Discount,Westernwear-Women
5472,12,latin quarters,printed polyester womens regular blouse - ivory,"Size:S,M,L,XL,X-Small","Rs
1499",1049,30% off,Westernwear-Women
5473,13,only,polyester regular fit womens cap - blue,Nan,"Rs
1299",909,30% off,Westernwear-Women
5474,14,kraus,solid tencel collar neck womens casual shirt - lilac,"Size:Large,Medium,Small,X-Small","Rs
1299",1169,10% off,Westernwear-Women
5475,15,levis,tapered fit regular cotton polyester lycra womens jeans - black,"Size:26,28,30,32,34",Nan,3399,No Discount,Westernwear-Women
5476,16,only,solid viscose square neck womens top - pink,"Size:Large,Medium,Small,X-Large,X-Small","Rs
2299",1609,30% off,Westernwear-Women
5477,17,altlife,printed cotton regular neck womens t-shirt - aqua,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
499",249,50% off,Westernwear-Women
5478,18,faballey,embellished round neck crepe womens regular dress - black,"Size:Large,Medium,Small","Rs
2200",1100,50% off,Westernwear-Women
5479,19,sera,floral sweetheart neck rayon blend womens a-line dress - brown,"Size:Large,Medium,Small,X-Large","Rs
1998",799,60% off,Westernwear-Women
5480,20,van heusen,womens collared dot pattern shirt - dark blue,Size:X-Small,Nan,1499,No Discount,Westernwear-Women
5481,21,dolce crudo,solid fleece round neck womens sweatshirt - rust,"Size:Large,Medium,Small,X-Large,X-Small","Rs
2399",959,60% off,Westernwear-Women
5482,22,Nan,Nan,Nan,Nan,Nan,No Discount,Westernwear-Women
5483,23,zink london,solid v neck polyester womens casual shrugs - black,Nan,"Rs
1999",799,60% off,Westernwear-Women
5484,24,gipsy,printed georgette round neck womens regular fit top - green,"Size:Medium,Small","Rs
1795",718,60% off,Westernwear-Women
5485,25,spykar,checks viscose blend mandarin womens casual wear shirt - red,"Size:Large,Medium,Small,X-Large","Rs
1899",1329,30% off,Westernwear-Women
5486,0,crimsoune club,graphic round neck cotton blend womens sweatshirt - navy,"Size:Large,Medium,Small,X-Large","Rs
1699",849,50% off,Westernwear-Women
5487,1,vero moda,solid polyester round neck womens dress - blue,"Size:Large,Medium,Small,X-Large,X-Small","Rs
2799",2239,20% off,Westernwear-Women
5488,2,latin quarters,printed v-neck polyester womens regular fit dress - ivory,"Size:S,M,L,XL,XX-Large","Rs
2799",1399,50% off,Westernwear-Women
5489,3,faballey,textured poly lycra one shoulder womens regular dress - silver,"Size:Large,Medium,Small,X-Large","Rs
2800",2240,20% off,Westernwear-Women
5490,4,proline,cotton regular fit womens track pants - blue,"Size:Large,Medium,Small,X-Large","Rs
1399",979,30% off,Westernwear-Women
5491,5,fratini,solid polyester regular fit womens joggers - peach,"Size:26,28,30,32,34,36","Rs
1199",599,50% off,Westernwear-Women
5492,6,global desi,printed three quarter sleeves viscose womens regular jumpsuit - black,"Size:XL,Medium,Small,X-Small","Rs
2999",1949,35% off,Westernwear-Women
5493,7,vero moda,solid lyocell v neck womens  shirts - yellow,"Size:Large,Medium,Small,X-Large,X-Small","Rs
2699",2159,20% off,Westernwear-Women
5494,8,vero moda,printed cotton round neck womens  t-shirts - orange,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1799",1259,30% off,Westernwear-Women
5495,9,vero moda,solid round neck viscose womens midi dress - green,"Size:Large,Medium,Small,X-Large,X-Small","Rs
2999",1799,40% off,Westernwear-Women
5496,10,adidas,solid tight fit polyester womens tights - black,"Size:Large,Medium,X-Large,X-Small","Rs
3299",1649,50% off,Westernwear-Women
5497,11,109f,womens mandarin collar solid eyelet skater dress - green,"Size:X-Large,XX-Large","Rs
3499",1399,60% off,Westernwear-Women
5498,12,life,printed viscose v neck womens regular top - off white,"Size:Large,Medium,Small,X-Large,X-Small","Rs
1199",599,50% off,Westernwear-Women
5499,13,jealous 21,skinny fit ankle length denim womens jeans - blue,"Size:26,28,30,32,34,36",Nan,2299,No Discount,Westernwear-Women
5500,14,dolce crudo,womens regular fit highrise dip dye bony jeans light blue - light blue,"Size:28,30,32,34","Rs
2399",959,60% off,Westernwear-Women
5501,15,life,printed polyester round neck womens active wear t-shirt - black,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large","Rs
999",499,50% off,Westernwear-Women
5502,16,and,solid polyester collar neck womens straight top - yellow,"Size:8,10,12,14,16,18","Rs
1099",879,20% off,Westernwear-Women
5503,17,life,stripes cotton round neck womens regular t-shirt - red,"Size:Large,Medium,Small,X-Large,X-Small","Rs
499",249,50% off,Westernwear-Women
5504,18,enamor,cotton blend womens active wear track pants - navy,"Size:XL,Large,Medium,Small,XX-Large","Rs
1049",734,30% off,Westernwear-Women
5505,19,global desi,viscose round neck women's top - blue,"Size:XL,Large,Medium,Small,X-Small","Rs
1799",899,50% off,Westernwear-Women
5506,20,zink london,printed polyester high neck womens straight fit top - black,"Size:Large,Medium,Small,X-Small","Rs
1599",639,60% off,Westernwear-Women
5507,21,kraus,skinny fit ankle length cotton blend womens jeggings - grey,"Size:28,30,32,34,36,38","Rs
1495",1046,30% off,Westernwear-Women
5508,22,Nan,Nan,Nan,Nan,Nan,No Discount,Westernwear-Women
5509,23,altlife,regular fit thigh length cotton womens active wear shorts - black,"Size:28,30,32,34,36",Nan,499,No Discount,Westernwear-Women
5510,24,marie claire,regular fit midi length polyester womens casual skirt - mustard,"Size:26,28,30,32","Rs
1799",899,50% off,Westernwear-Women
5511,25,dolce crudo,womens vintage acidic glaze skinny jeggings - light blue,Size:26,"Rs
2199",879,60% off,Westernwear-Women
5512,0,faballey,solid v neck polyester blend womens regular dresses - black,Size:Small,"Rs
2500",1250,50% off,Westernwear-Women
5513,1,pepe,statement melange jersey crew neck womens t-shirt - blue,"Size:Small,X-Large","Rs
999",599,40% off,Westernwear-Women
5514,2,faballey,floral halter neck georgette womens a-line dress - white,Size:X-Large,"Rs
2600",1300,50% off,Westernwear-Women
5515,3,zink london,solid high neck acrylic womens sweater - off white,Size:X-Large,"Rs
3499",1399,60% off,Westernwear-Women
5516,4,and,solid collar neck polyester women shift dress - pink,"Size:8,12","Rs
2899",1449,50% off,Westernwear-Women
5517,5,enamor,womens hooded neck slub sweatshirt - blue melange,Size:XL,"Rs
1599",1119,30% off,Westernwear-Women
5518,6,109f,womens off shoulder solid shift dress - blue,"Size:Small,X-Small","Rs
1799",539,70% off,Westernwear-Women
5519,7,dolce crudo,womens dancing on my own denim dungaree - blue,"Size:26,28,30,32,34","Rs
2799",1259,55% off,Westernwear-Women
5520,8,sera,womens regular fit printed trousers - yellow,"Size:Large,Medium,Small,X-Large","Rs
1494",597,60% off,Westernwear-Women
5521,9,and,solid rayon shirt collar womens woven top - lemon,"Size:8,14,16","Rs
1699",849,50% off,Westernwear-Women
5522,10,vero moda,checks round neck viscose womens dress - white,"Size:Large,Medium,Small,X-Large,X-Small","Rs
3299",1649,50% off,Westernwear-Women
5523,11,dolce crudo,womens regular fit cloudnine skinny fit jeans white - white,"Size:26,28,30,32,34","Rs
2499",999,60% off,Westernwear-Women
5524,12,w,printed sleeveless viscose womens full length jumpsuit - orange,"Size:6,8,10,12,14,16,18",Nan,3799,No Discount,Westernwear-Women
5525,13,faballey,solid half sleeves crepe womens regular length jumpsuit - purple,Size:Small,"Rs
2400",1200,50% off,Westernwear-Women
5526,14,spykar,regular fit regular cotton lycra womens jeans - dark blue,"Size:26,28,30,32,34","Rs
2599",1819,30% off,Westernwear-Women
5527,15,only,all over print cotton regular fit womens shorts - white,"Size:Large,Medium,Small,X-Small","Rs
1999",1399,30% off,Westernwear-Women
5528,16,vero moda,solid round neck viscose womens knits knit top - blue,"Size:Large,Medium,Small,X-Large,X-Small","Rs
2299",1839,20% off,Westernwear-Women
